# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.995159168575958875e-01,5.407202996196398548e-01,9.024046544266513259e-02,6.480616689094546856e-02,2.280000000000006466e-01,4.400000000000048317e-02,5.431754789705701691e-01,9.959772890980822524e-02,7.906281704571761770e-02,2.280000000000006466e-01,4.200000000000070344e-02
9.998613686970008185e-01,6.543756482463719548e-01,1.097191233705683416e-01,6.274490947781548311e-02,2.509999999999994458e-01,3.799999999999936762e-02,6.573150266095438843e-01,1.115649329015540453e-01,7.223955490291339432e-02,2.509999999999994458e-01,3.999999999999914735e-02
9.989696584503399146e-01,4.835191095888993207e-01,1.164631078743871700e-01,5.097270371569804365e-02,2.190000000000003055e-01,4.200000000000070344e-02,4.848541718591768968e-01,1.326527514125835361e-01,6.733206268354850754e-02,2.179999999999999716e-01,4.100000000000036948e-02
9.998655993746280446e-01,6.856193667419471227e-01,3.076706809852272628e-01,9.005963295468988328e-02,2.469999999999998863e-01,3.000000000000024869e-02,6.904746031034857401e-01,3.069041308359060083e-01,1.000951609395496489e-01,2.469999999999998863e-01,3.099999999999969447e-02
9.997595200269713267e-01,6.861732783513465606e-01,2.074163428726627512e-01,7.346807672465155425e-02,2.620000000000004547e-01,3.600000000000047606e-02,6.905408846350290508e-01,2.066768421226410357e-01,8.639350460705526313e-02,2.620000000000004547e-01,3.600000000000047606e-02
9.998889871878041680e-01,6.670010704976436777e-01,3.775976270767952836e-01,9.035256534247161631e-02,2.600000000000006750e-01,2.899999999999991473e-02,6.712462666646806797e-01,3.778289463282049065e-01,9.824941752386370797e-02,2.590000000000003411e-01,2.899999999999991473e-02
9.999290383664825033e-01,7.116472563840198218e-01,3.386271602883693665e-01,8.486098479214154722e-02,2.350000000000003197e-01,2.899999999999991473e-02,7.143542880540081352e-01,3.381584935623868637e-01,9.110096792168137503e-02,2.350000000000003197e-01,3.000000000000024869e-02
9.998138309885910013e-01,6.792105196908465592e-01,3.271753413202630467e-01,8.560483865750669052e-02,2.770000000000001350e-01,3.300000000000036238e-02,6.825727801093561808e-01,3.279259372226912550e-01,9.673388225201060009e-02,2.770000000000001350e-01,3.200000000000002842e-02
9.999379009175121125e-01,7.037978269469907788e-01,2.756499659464025642e-01,8.214516528423015940e-02,2.430000000000003268e-01,3.200000000000002842e-02,7.066091310159099415e-01,2.771636198735664136e-01,8.671742326149761704e-02,2.430000000000003268e-01,3.399999999999980815e-02
9.999260186977698694e-01,6.923129200903455072e-01,3.068618819043417711e-01,8.146000978838127682e-02,2.320000000000002061e-01,3.000000000000024869e-02,6.959082679610696376e-01,3.084703190706694076e-01,8.775197548890553700e-02,2.320000000000002061e-01,3.000000000000024869e-02
9.999261210742022010e-01,6.704136304969791071e-01,2.907604425612206889e-01,9.300399591055448500e-02,2.529999999999992255e-01,3.200000000000002842e-02,6.748261597353770735e-01,2.916766239540504735e-01,9.804310823798219332e-02,2.529999999999992255e-01,3.299999999999947420e-02
9.999117605248131202e-01,6.688088625917706365e-01,3.364068538511553741e-01,8.903058362479379650e-02,2.480000000000002203e-01,2.799999999999958078e-02,6.719606992369481224e-01,3.387959658902732207e-01,9.500130948328699976e-02,2.480000000000002203e-01,2.899999999999991473e-02
9.999166245065614911e-01,6.498828570687634754e-01,2.903901300786775330e-01,9.289112989274202203e-02,2.449999999999992184e-01,3.199999999999914024e-02,6.520332026287317673e-01,2.901780910586087558e-01,9.895457952226963116e-02,2.449999999999992184e-01,3.199999999999914024e-02
9.999043933492618441e-01,6.608037371953592309e-01,3.091314304767610044e-01,1.046905969114370061e-01,2.789999999999999147e-01,2.899999999999991473e-02,6.636833143905342958e-01,3.069997542278385394e-01,1.092207813543376871e-01,2.789999999999999147e-01,2.899999999999991473e-02
9.998920645291572429e-01,6.433391476648738783e-01,2.824761228782257105e-01,1.068098166758220391e-01,2.889999999999997016e-01,3.099999999999969447e-02,6.464131147538251243e-01,2.807341267940703378e-01,1.132644994101708047e-01,2.889999999999997016e-01,3.200000000000002842e-02
9.999023881144349923e-01,6.526779151251255184e-01,3.197033005761625857e-01,9.916004300751177225e-02,2.740000000000000213e-01,3.000000000000024869e-02,6.552183739132126927e-01,3.203388783036987264e-01,1.048589093520833904e-01,2.740000000000000213e-01,3.000000000000024869e-02
9.999084501166557448e-01,6.491066314873445986e-01,4.172659640238108314e-01,9.228566592041598238e-02,2.450000000000001066e-01,2.700000000000013500e-02,6.511628721476894199e-01,4.173156425219454180e-01,9.725905954254797370e-02,2.450000000000001066e-01,2.800000000000046896e-02
9.999239559795294330e-01,6.577802614938410564e-01,4.278891600872594680e-01,8.548414907009384278e-02,2.259999999999999787e-01,2.499999999999946709e-02,6.595893801216500263e-01,4.300139084406084389e-01,8.998111871671612971e-02,2.259999999999999787e-01,2.599999999999980105e-02
9.999220003440302262e-01,6.570266984624381079e-01,3.592924804737859246e-01,1.092179940238765523e-01,2.589999999999994529e-01,2.599999999999980105e-02,6.588620225582793033e-01,3.584369597570633559e-01,1.105589090386438905e-01,2.589999999999994529e-01,2.699999999999924682e-02
9.999325137081191972e-01,6.773489409757803559e-01,3.500131961515891565e-01,1.086929688866961341e-01,2.759999999999998010e-01,2.899999999999991473e-02,6.795693932574966567e-01,3.488793633080665701e-01,1.109820333990076402e-01,2.759999999999998010e-01,2.800000000000046896e-02
9.999215565943339046e-01,6.762453503634290319e-01,3.872375968858681183e-01,1.093834455598642619e-01,2.720000000000002416e-01,2.800000000000046896e-02,6.793655361631836254e-01,3.842535658646457630e-01,1.116050334647864656e-01,2.720000000000002416e-01,2.899999999999991473e-02
9.999331449029102981e-01,6.833976655110470810e-01,3.137480633878436675e-01,1.054618277636634183e-01,2.699999999999995737e-01,2.799999999999958078e-02,6.871311423252445261e-01,3.115083854783299300e-01,1.079893534021797025e-01,2.709999999999999076e-01,2.999999999999936051e-02
9.999277799112449294e-01,6.528971148947645409e-01,2.590855862555408451e-01,9.714178456721730970e-02,2.259999999999999787e-01,2.599999999999980105e-02,6.546694379089681437e-01,2.589421121647036972e-01,1.002864385795895763e-01,2.259999999999999787e-01,2.700000000000013500e-02
