# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.524292841197601334e-01,3.007806475336892160e-01,2.800777626215471550e-01,8.910145824193538289e-02,2.380000000000004334e-01,5.900000000000016342e-02,2.799419498850596599e-01,4.290733420359940098e-01,1.936139025221743359e-01,2.370000000000000995e-01,5.200000000000049027e-02
9.783606021696168442e-01,3.745811434894071867e-01,1.591414243236177750e-01,8.411155491142457974e-02,2.209999999999991971e-01,5.199999999999960210e-02,3.737743798330356859e-01,2.231341887482737874e-01,1.657962437263241773e-01,2.189999999999994174e-01,4.099999999999948130e-02
9.682745141154103230e-01,3.801961211742579949e-01,2.848258839609163484e-01,1.219920329566141493e-01,2.480000000000002203e-01,6.700000000000017053e-02,3.756605481595475249e-01,3.656257239360294342e-01,2.262490928562080894e-01,2.469999999999998863e-01,6.099999999999994316e-02
9.667879023606931188e-01,3.133610743357603812e-01,2.806089856463520604e-01,6.958949107220628594e-02,2.329999999999996518e-01,5.999999999999960920e-02,2.967210940326750479e-01,4.173975221041484329e-01,1.427194915278887921e-01,2.320000000000002061e-01,4.800000000000004263e-02
9.853256671654111454e-01,4.546107998355106705e-01,3.714374037788261557e-02,1.021136255711500990e-01,2.669999999999994600e-01,5.699999999999949551e-02,4.578895619558799313e-01,3.511956439728152746e-01,1.731627148527601634e-01,3.250000000000001776e-01,4.899999999999948841e-02
9.760831632547457559e-01,3.925756467088831747e-01,1.580747109972513442e-01,7.493238116545172800e-02,2.370000000000000995e-01,5.600000000000004974e-02,3.879486825744411505e-01,2.142026776896440998e-01,1.519964842332061916e-01,2.350000000000003197e-01,4.699999999999970868e-02
9.863754171640636281e-01,4.880979145305410216e-01,6.135580188657192846e-02,6.016397098424416945e-02,2.369999999999992113e-01,4.999999999999982236e-02,4.857545397563198808e-01,7.647733247405488766e-02,1.106007872340568216e-01,2.359999999999997655e-01,4.199999999999981526e-02
9.885469618071190956e-01,4.872412902954402214e-01,1.176492252103838732e-01,5.767704181256433360e-02,2.080000000000001847e-01,4.800000000000004263e-02,4.904444124086104195e-01,1.425270818647635940e-01,1.105251987777955136e-01,2.069999999999998508e-01,3.899999999999970157e-02
9.856276037729336803e-01,4.504937684074476478e-01,1.700370211745343696e-01,6.413445353055614861e-02,2.059999999999995168e-01,5.099999999999926814e-02,4.493465113375154085e-01,2.054595342612990927e-01,1.148632398238072366e-01,2.049999999999991829e-01,4.099999999999948130e-02
9.891080812008301582e-01,5.098254246672496715e-01,5.962101757786456707e-02,6.404056189380917530e-02,2.400000000000002132e-01,5.299999999999993605e-02,5.170523596204450456e-01,7.982720959024251772e-02,1.209731877346930246e-01,2.380000000000004334e-01,3.800000000000025580e-02
9.851279781320010365e-01,4.560292813878646379e-01,1.672962729858516184e-01,5.441496366154736919e-02,2.059999999999995168e-01,4.899999999999948841e-02,4.577525991877469114e-01,2.025466519965122558e-01,1.085025954149923116e-01,2.050000000000000711e-01,4.000000000000003553e-02
9.916152941736786630e-01,5.895785921282754583e-01,4.376713596925140698e-02,4.863048673515590892e-02,2.340000000000008740e-01,4.800000000000004263e-02,5.958331598818511488e-01,5.028068072150954082e-02,9.362103438629766627e-02,2.340000000000008740e-01,3.700000000000081002e-02
9.901033139542120276e-01,5.514820659744960052e-01,2.510762269706694194e-02,4.842922994975218387e-02,2.150000000000007461e-01,4.300000000000014921e-02,5.531349039785279365e-01,3.090575757575668783e-02,9.246787934001264586e-02,2.130000000000000782e-01,3.300000000000036238e-02
9.890947019921705330e-01,4.606022900556105415e-01,1.467042378778273259e-01,7.722341377259581141e-02,2.210000000000000853e-01,5.200000000000049027e-02,4.655729173292479373e-01,1.818813265841539850e-01,1.310150975749081181e-01,2.199999999999997513e-01,4.400000000000048317e-02
9.899157190266278938e-01,5.325215584566203031e-01,4.904037526017428206e-02,6.963228778440637423e-02,2.569999999999996732e-01,5.699999999999949551e-02,5.401824406010603541e-01,6.439595973978291810e-02,1.240288324908471740e-01,2.549999999999998934e-01,4.300000000000014921e-02
9.913636617811424356e-01,5.135460720860831607e-01,7.476888398607541009e-02,4.681545910151938689e-02,2.129999999999991900e-01,4.499999999999992895e-02,5.127635372018737314e-01,8.983353979739981676e-02,7.805167913848432004e-02,2.119999999999997442e-01,3.699999999999992184e-02
9.902801816329366291e-01,5.733578021030055760e-01,3.610420016083473738e-02,5.668075856536093637e-02,2.460000000000004405e-01,4.999999999999982236e-02,5.773016645274056113e-01,4.307840896637890604e-02,9.970557390578342616e-02,2.450000000000001066e-01,4.000000000000003553e-02
9.874628853220089875e-01,5.233150568670932312e-01,7.462466469114706347e-02,4.231354186801366407e-02,2.190000000000003055e-01,4.800000000000004263e-02,5.250754469502387778e-01,9.188594294174613764e-02,8.491998434766488690e-02,2.179999999999999716e-01,3.800000000000025580e-02
9.862058462330264286e-01,4.087563606738371380e-01,6.024276225434549437e-02,8.625972178015796354e-02,2.339999999999999858e-01,5.799999999999982947e-02,4.149266832264027483e-01,8.907920586280705655e-02,1.392844969586024273e-01,2.329999999999996518e-01,4.600000000000026290e-02
9.937283951462106968e-01,5.983061098414739210e-01,3.508296738226619749e-02,5.498813664712728227e-02,2.530000000000001137e-01,5.100000000000015632e-02,6.058376546478517755e-01,4.064973199169887030e-02,9.084880186085840525e-02,2.530000000000001137e-01,4.000000000000003553e-02
9.906850594927550935e-01,5.537388723585348060e-01,5.055229659972880485e-02,6.060307926168254089e-02,2.530000000000001137e-01,5.299999999999993605e-02,5.592235085897141467e-01,6.291344231474012283e-02,1.098056363645913691e-01,2.519999999999997797e-01,4.099999999999948130e-02
9.882274138916393724e-01,5.518040695695852760e-01,5.339735937030231500e-02,4.926958436161831684e-02,2.300000000000004263e-01,4.900000000000037659e-02,5.557069857295424686e-01,6.528285495425981133e-02,9.794342548288829942e-02,2.300000000000004263e-01,3.900000000000058975e-02
9.905634210313924992e-01,4.883296810450790115e-01,1.204392231478134540e-01,5.038395065848646354e-02,2.010000000000005116e-01,4.700000000000059686e-02,4.887941981606855890e-01,1.410502309063917659e-01,8.631061120030715517e-02,2.000000000000001776e-01,3.700000000000081002e-02
9.885958377134059782e-01,5.650192201013436444e-01,2.557533410238518184e-02,6.462202107128479922e-02,2.339999999999999858e-01,4.800000000000004263e-02,5.723700216722611422e-01,3.457457325723586189e-02,1.196671181509950943e-01,2.319999999999993179e-01,3.699999999999992184e-02
9.926352353683003393e-01,5.747191623913509018e-01,3.439591169875029497e-02,5.658566290652940201e-02,2.270000000000003126e-01,4.600000000000026290e-02,5.816224414043200674e-01,4.102216099834827406e-02,9.676717455150116165e-02,2.259999999999999787e-01,3.600000000000047606e-02
9.905147296710388183e-01,5.594014476733711883e-01,3.665703419861491424e-02,6.217289725015238966e-02,2.290000000000000924e-01,4.800000000000004263e-02,5.678026034133769606e-01,4.627859305891016822e-02,1.160681396128968451e-01,2.280000000000006466e-01,3.699999999999992184e-02
