# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.997603210266998719e-01,5.749213438450859748e-01,5.383780683810981404e-01,1.357402132444818499e-01,2.480000000000002203e-01,6.900000000000083844e-02,5.768518526174074568e-01,5.341792635714533999e-01,1.388021524776045512e-01,2.480000000000002203e-01,6.900000000000083844e-02
9.998851985162553468e-01,6.914950000387944939e-01,2.958203359998597959e-01,7.266228285058459746e-02,2.530000000000001137e-01,6.299999999999972289e-02,6.942582300144983787e-01,2.901880519299760430e-01,7.377599985334666599e-02,2.540000000000004476e-01,6.099999999999994316e-02
9.997366125315205743e-01,6.157954628639361605e-01,4.620148311510964834e-01,1.004604367071508519e-01,2.130000000000000782e-01,5.900000000000016342e-02,6.177415743916261359e-01,4.590713196876425317e-01,1.045846066931002544e-01,2.130000000000000782e-01,5.900000000000016342e-02
9.998492550534548995e-01,6.745263253314878193e-01,3.196176109199614368e-01,1.209052070029452697e-01,2.640000000000002345e-01,6.000000000000049738e-02,6.775446586033647689e-01,3.138653288045467615e-01,1.221082341969837171e-01,2.629999999999999005e-01,5.799999999999982947e-02
9.998349643051113178e-01,6.319465158944616023e-01,4.207786700485384168e-01,1.161230012214958807e-01,2.339999999999999858e-01,6.099999999999994316e-02,6.340306483302171614e-01,4.160249724357367174e-01,1.190045740172520489e-01,2.329999999999996518e-01,5.699999999999949551e-02
9.997490945879452529e-01,5.645627988994432744e-01,5.402888129630665226e-01,1.095134701150051182e-01,2.480000000000002203e-01,7.200000000000006395e-02,5.662896649550673844e-01,5.364558739140121713e-01,1.123784042266391114e-01,2.480000000000002203e-01,7.000000000000028422e-02
9.996403110879813481e-01,6.018205074499395346e-01,4.939947483043140575e-01,1.054214633861497719e-01,2.229999999999998650e-01,6.700000000000017053e-02,6.035591813892031698e-01,4.921970987114450691e-01,1.104996139360228113e-01,2.229999999999998650e-01,6.500000000000039080e-02
9.998556005184279227e-01,6.938803459705907839e-01,2.896949132352703571e-01,7.474256988740284047e-02,2.389999999999998792e-01,5.900000000000016342e-02,6.968899445471447018e-01,2.837370627208835594e-01,7.529145065475212339e-02,2.400000000000002132e-01,5.700000000000038369e-02
9.998572998470371953e-01,6.679474043420776663e-01,3.536272643466770726e-01,8.306107446836652475e-02,2.450000000000001066e-01,6.099999999999994316e-02,6.711925806163910879e-01,3.468963668164421477e-01,8.438259291427462061e-02,2.450000000000001066e-01,5.900000000000016342e-02
9.998819437087945738e-01,6.873323357634285591e-01,3.213336292308129338e-01,8.739803869833845384e-02,2.350000000000003197e-01,5.600000000000004974e-02,6.904603949256585826e-01,3.137692632988963171e-01,8.791440651131234019e-02,2.359999999999997655e-01,5.400000000000027001e-02
9.997892330640506531e-01,6.280982852668119953e-01,4.416147163368786543e-01,8.737681987013987128e-02,2.130000000000000782e-01,5.799999999999982947e-02,6.304552278946613519e-01,4.360344773733639268e-01,9.002180671805770640e-02,2.130000000000000782e-01,5.600000000000004974e-02
9.997695709755914928e-01,5.745361840555892607e-01,5.880529720588484333e-01,1.135116394407214568e-01,2.289999999999992042e-01,6.499999999999950262e-02,5.763206907641009735e-01,5.821557853826352380e-01,1.167447555328980091e-01,2.289999999999992042e-01,6.199999999999938893e-02
9.997794937312280972e-01,5.954257264174888098e-01,5.202938692306879886e-01,1.344494518901749869e-01,2.490000000000005542e-01,6.899999999999995026e-02,5.961468568463266227e-01,5.186044846025956723e-01,1.395672395269924315e-01,2.490000000000005542e-01,6.899999999999995026e-02
9.997467497115997137e-01,6.118382476967900718e-01,4.745728259502164925e-01,1.080333185689785064e-01,2.190000000000003055e-01,6.000000000000049738e-02,6.144607335497396239e-01,4.678598653952453224e-01,1.106002753581597498e-01,2.190000000000003055e-01,6.000000000000049738e-02
9.998788404441735223e-01,6.349768258515954278e-01,4.090857278292723276e-01,1.085550627895728176e-01,2.430000000000003268e-01,6.000000000000049738e-02,6.373891935086726246e-01,4.039850668192951910e-01,1.098573935052759298e-01,2.419999999999999929e-01,5.800000000000071765e-02
9.998895491141142067e-01,6.537407930454739446e-01,4.009887414863282373e-01,1.042399486728243091e-01,2.539999999999995595e-01,5.799999999999982947e-02,6.564472499663717153e-01,3.952488714283093896e-01,1.067538712067398615e-01,2.539999999999995595e-01,5.700000000000038369e-02
9.997751717744420841e-01,6.721570773590445080e-01,3.435355662445718772e-01,7.437308188265304154e-02,2.560000000000002274e-01,7.300000000000039790e-02,6.736677317386109420e-01,3.397492036009119865e-01,7.632103751267749203e-02,2.570000000000005613e-01,7.000000000000028422e-02
9.998363878079216116e-01,6.646470475570031011e-01,3.777759268182397934e-01,7.709390041806574168e-02,2.479999999999993321e-01,6.899999999999995026e-02,6.661955572270261694e-01,3.727649466345765439e-01,7.921600232368002092e-02,2.479999999999993321e-01,6.699999999999928235e-02
9.997811444956854476e-01,6.443580062846543388e-01,3.772855880806180173e-01,8.748144969696780571e-02,2.309999999999998721e-01,5.999999999999960920e-02,6.465977011003247732e-01,3.734028139387315925e-01,9.006551649706549811e-02,2.309999999999998721e-01,5.799999999999982947e-02
9.997681795003611205e-01,6.567247837905176855e-01,3.472248416872134591e-01,9.836237833143054998e-02,2.430000000000003268e-01,6.400000000000005684e-02,6.601870720922534685e-01,3.410008632678500073e-01,1.002371217634030892e-01,2.419999999999999929e-01,6.099999999999994316e-02
9.998794616792759937e-01,6.718637638574994631e-01,3.754573374121183416e-01,8.228797312009497600e-02,2.830000000000003624e-01,7.099999999999972999e-02,6.731973466780302173e-01,3.704888873669663352e-01,8.427607655100448347e-02,2.839999999999998082e-01,6.799999999999961631e-02
9.996454551938386279e-01,5.877485813359347722e-01,4.916436156895374610e-01,1.230558568708640943e-01,2.110000000000002984e-01,6.200000000000027711e-02,5.902702477425246785e-01,4.876651023837646481e-01,1.267517853381243398e-01,2.120000000000006324e-01,6.000000000000049738e-02
9.997860017018791456e-01,6.168085327115214733e-01,4.420004662740238954e-01,9.827245484668097053e-02,2.229999999999998650e-01,6.200000000000027711e-02,6.198332552705493326e-01,4.356038294462539207e-01,1.002804744428896638e-01,2.220000000000004192e-01,5.900000000000016342e-02
9.998327606585196703e-01,6.104174558814131624e-01,4.808896663437257080e-01,1.082110636958523719e-01,2.330000000000005400e-01,6.400000000000005684e-02,6.115821857964127695e-01,4.770458138447022933e-01,1.109704738872845514e-01,2.320000000000002061e-01,6.300000000000061107e-02
9.998032432382887302e-01,6.240213881871874424e-01,4.245067406951008593e-01,1.227705294130129465e-01,2.359999999999997655e-01,6.299999999999972289e-02,6.275969222276958082e-01,4.169055850419803311e-01,1.238027762284604344e-01,2.370000000000000995e-01,6.299999999999972289e-02
9.998432244241379774e-01,6.655674679912386704e-01,3.702379917969603751e-01,7.814726885292486158e-02,2.450000000000001066e-01,6.400000000000005684e-02,6.672923599076626688e-01,3.655209803978418104e-01,8.060048480637567458e-02,2.450000000000001066e-01,6.099999999999994316e-02
9.998814062770702282e-01,6.438276978641583881e-01,4.328872000388962471e-01,1.031378873562137088e-01,2.560000000000002274e-01,6.599999999999983658e-02,6.444573635969929049e-01,4.285531577503514100e-01,1.059359644268637879e-01,2.569999999999996732e-01,6.299999999999972289e-02
9.999030944133027177e-01,6.466864167775284722e-01,4.083192075727843928e-01,8.977584386913969872e-02,2.159999999999993037e-01,5.299999999999993605e-02,6.482980799127683325e-01,4.037473025136876226e-01,9.185436725654931578e-02,2.169999999999996376e-01,4.999999999999982236e-02
9.999431477727868112e-01,6.908425044783382818e-01,4.904699936281486372e-01,7.998485760320096782e-02,2.439999999999997726e-01,4.599999999999937472e-02,6.930009601828900356e-01,4.833305542682005962e-01,8.119956431332084335e-02,2.429999999999994387e-01,4.399999999999959499e-02
9.999547520601506090e-01,7.165296239446703463e-01,3.700706041582615402e-01,7.291655723003999390e-02,2.709999999999999076e-01,5.100000000000015632e-02,7.184589583081960606e-01,3.640317874981655599e-01,7.412629560579299393e-02,2.709999999999999076e-01,4.999999999999982236e-02
9.999026860897533009e-01,6.961288352889627440e-01,3.283296440782975112e-01,6.948348930763276199e-02,2.380000000000004334e-01,5.700000000000038369e-02,6.974560594789551704e-01,3.248301013215671995e-01,7.150052974264856087e-02,2.370000000000000995e-01,5.600000000000004974e-02
