# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.998565743133817074e-01,6.900290428029701717e-01,3.117861373357249111e-01,7.908683245632971981e-02,2.569999999999996732e-01,6.400000000000005684e-02,6.911890529182013188e-01,3.071648689429537504e-01,7.367061214502890198e-02,2.560000000000002274e-01,6.499999999999950262e-02
9.997926387380503543e-01,6.558642609081003494e-01,3.661323312128187402e-01,7.926352226316782379e-02,2.589999999999994529e-01,6.799999999999961631e-02,6.555882749532979670e-01,3.629764489773321112e-01,7.737030509444189907e-02,2.599999999999997868e-01,6.799999999999961631e-02
9.997707531774625567e-01,6.256575301119572385e-01,4.434564357281734481e-01,1.015373905597023729e-01,2.359999999999997655e-01,6.400000000000005684e-02,6.265018112644671344e-01,4.374242204897350050e-01,9.784479635445675338e-02,2.370000000000000995e-01,6.300000000000061107e-02
9.997668353383644124e-01,5.936042298787919114e-01,5.107045530712084336e-01,1.051205904054505480e-01,2.080000000000001847e-01,5.800000000000071765e-02,5.933618798649694659e-01,5.052604848644183244e-01,1.026686314880930484e-01,2.080000000000001847e-01,5.700000000000038369e-02
9.997593006624415635e-01,6.556754583204089659e-01,3.419278547733748397e-01,1.121743162926035486e-01,2.399999999999993250e-01,6.199999999999938893e-02,6.569669209225089679e-01,3.354993416164580577e-01,1.056112768733799140e-01,2.389999999999998792e-01,6.099999999999994316e-02
9.998370272013773485e-01,6.640336296038227282e-01,3.534798455544025386e-01,8.960421108002511459e-02,2.330000000000005400e-01,6.000000000000049738e-02,6.654932625725807904e-01,3.481194538086324064e-01,8.460755356536507621e-02,2.320000000000002061e-01,5.900000000000016342e-02
9.998150334687595508e-01,6.603717346576625236e-01,3.790193592681795343e-01,8.555011276329137215e-02,2.339999999999999858e-01,6.200000000000027711e-02,6.603780692214965553e-01,3.752014773197197561e-01,8.406177917337875893e-02,2.330000000000005400e-01,6.000000000000049738e-02
9.997327694497774031e-01,6.138795661407635551e-01,4.232470125495126911e-01,1.224479873118387852e-01,2.320000000000002061e-01,6.400000000000005684e-02,6.142529201696165231e-01,4.182823306316502676e-01,1.181241716373423872e-01,2.309999999999998721e-01,6.299999999999972289e-02
9.997660762037723359e-01,6.646254260495916277e-01,3.838483497363132657e-01,7.987731837703949955e-02,2.500000000000000000e-01,6.899999999999995026e-02,6.649661026885803627e-01,3.794243838354431353e-01,7.775151373449928904e-02,2.500000000000000000e-01,6.700000000000017053e-02
9.998516117857820795e-01,6.436841980601972768e-01,3.890134443348022830e-01,8.773415900002021206e-02,2.290000000000000924e-01,5.799999999999982947e-02,6.440144339956218600e-01,3.842661889487818949e-01,8.364945139409916963e-02,2.299999999999995381e-01,5.799999999999982947e-02
