# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.910374942174762225e-01,5.358070353668669128e-01,6.496662780249314040e-02,5.339747904055722194e-02,2.249999999999996447e-01,4.499999999999992895e-02,5.367786429324326036e-01,6.770464245782271961e-02,8.668181594213085484e-02,2.229999999999998650e-01,4.099999999999948130e-02
9.894902397481106782e-01,5.637647933416205515e-01,3.830621900593295104e-02,6.334369650803002572e-02,2.380000000000004334e-01,4.800000000000004263e-02,5.669438280118355156e-01,3.998773640781409094e-02,1.036244874104098046e-01,2.360000000000006537e-01,4.400000000000048317e-02
9.937238068837849214e-01,5.931923461100594430e-01,3.295167093192519214e-02,8.543393717434483170e-02,2.820000000000000284e-01,5.100000000000015632e-02,5.962979146721575363e-01,3.090617657993178710e-02,1.264655195396957865e-01,2.809999999999996945e-01,4.699999999999970868e-02
9.854526697046344097e-01,4.465378671615074513e-01,1.620182233859448206e-01,7.333113644130324904e-02,2.040000000000006253e-01,4.800000000000004263e-02,4.449481660685617457e-01,1.768501482585619899e-01,1.198732509728437368e-01,2.030000000000002913e-01,4.600000000000026290e-02
9.903802433281120310e-01,5.299374355008017456e-01,6.422031469160052741e-02,4.692385584916247687e-02,2.149999999999998579e-01,4.399999999999959499e-02,5.300211893876195512e-01,6.721294843173360178e-02,7.815930349816394007e-02,2.149999999999998579e-01,4.100000000000036948e-02
9.910444786906206227e-01,5.582116613986796150e-01,4.135342471790856567e-02,5.042375791300434534e-02,2.280000000000006466e-01,4.600000000000026290e-02,5.575719912417416158e-01,4.020686145882281654e-02,8.340927508324685880e-02,2.270000000000003126e-01,4.000000000000003553e-02
9.916583793492601551e-01,5.340063148129522430e-01,4.074181691819668549e-02,7.602427906682526770e-02,2.300000000000004263e-01,4.900000000000037659e-02,5.374947767787267017e-01,4.293074850748718890e-02,1.118509383119292294e-01,2.300000000000004263e-01,4.499999999999992895e-02
9.921070996311226464e-01,5.891407906933286975e-01,4.623285982571372771e-02,5.822678819141006296e-02,2.410000000000005471e-01,4.700000000000059686e-02,5.916598975872057187e-01,4.524428394231653355e-02,9.353949986652805582e-02,2.410000000000005471e-01,4.300000000000014921e-02
9.940342249418027132e-01,5.972653651629273863e-01,3.802714698291028567e-02,6.391268901577808192e-02,2.519999999999997797e-01,4.800000000000004263e-02,5.996421693384593743e-01,3.608277392319155646e-02,9.547135064853173869e-02,2.519999999999997797e-01,4.300000000000014921e-02
9.946264613977644498e-01,6.357732839697848304e-01,3.707032567775727511e-02,3.587395670788134927e-02,2.139999999999995239e-01,3.599999999999958789e-02,6.366697611733089790e-01,3.336658696082854536e-02,6.031859517757708067e-02,2.139999999999995239e-01,3.299999999999947420e-02
9.962148192197420871e-01,6.877628938167030803e-01,3.080375821032753092e-01,2.841882429762257120e-02,2.439999999999997726e-01,3.299999999999947420e-02,6.940815977261240999e-01,2.955068077364929047e-01,4.682447828573988585e-02,2.439999999999997726e-01,2.999999999999936051e-02
9.965763817414097225e-01,6.834106162875330792e-01,2.678571562041579535e-01,3.677139850930288140e-02,2.740000000000000213e-01,3.399999999999980815e-02,6.888502858652332250e-01,2.580020912617466688e-01,5.980325247833092467e-02,2.729999999999996874e-01,3.000000000000024869e-02
9.944018014851796483e-01,6.771853218688227427e-01,6.871004508125257149e-02,4.157264687546741860e-02,2.370000000000000995e-01,3.900000000000058975e-02,6.815230167744605883e-01,6.258630715507448872e-02,6.964920607081546977e-02,2.370000000000000995e-01,3.500000000000014211e-02
